system:index,GEOID,Year,sq_miles,.geo
00000000000000000098,270530121021,2021,"{groups=[{classification=0, sum=0.12092652000000086}, {classification=1, sum=0.06289568999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,270531004002,2021,"{groups=[{classification=0, sum=0.09729720000000046}, {classification=1, sum=0.03231656999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,270530248023,2021,"{groups=[{classification=0, sum=0.0816601500000002}, {classification=1, sum=0.04864859999999991}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,270530084002,2021,"{groups=[{classification=0, sum=0.07088796000000001}, {classification=1, sum=0.019806929999999997}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,270530221011,2021,"{groups=[{classification=0, sum=0.14942070000000132}, {classification=1, sum=0.0816601500000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,270531007003,2021,"{groups=[{classification=0, sum=0.0528184799999999}, {classification=1, sum=0.04169879999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,270531018003,2021,"{groups=[{classification=0, sum=0.11884158000000082}, {classification=1, sum=0.030926609999999962}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,270530085002,2021,"{groups=[{classification=0, sum=0.0816601500000002}, {classification=1, sum=0.04447871999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,270530081002,2021,"{groups=[{classification=0, sum=0.046911149999999915}, {classification=1, sum=0.016332030000000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,270530107001,2021,"{groups=[{classification=0, sum=0.04552118999999992}, {classification=1, sum=0.01494207000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,270530208011,2021,"{groups=[{classification=0, sum=0.19216197000000204}, {classification=1, sum=0.0816601500000002}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,270530262021,2021,"{groups=[{classification=0, sum=0.24011559000000285}, {classification=1, sum=0.489613410000007}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,270530243003,2021,"{groups=[{classification=0, sum=0.1355211000000011}, {classification=1, sum=0.10285704000000055}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,270531256001,2021,"{groups=[{classification=0, sum=0.10459449000000058}, {classification=1, sum=0.16158285000000153}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,270530229021,2021,"{groups=[{classification=0, sum=0.06115823999999987}, {classification=1, sum=0.09555975000000043}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,270530220002,2021,"{groups=[{classification=0, sum=0.08999991000000034}, {classification=1, sum=0.06289568999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,270531007001,2021,"{groups=[{classification=0, sum=0.060115769999999874}, {classification=1, sum=0.034401509999999955}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,270531008003,2021,"{groups=[{classification=0, sum=0.04621616999999992}, {classification=1, sum=0.04621616999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,270530275013,2021,"{groups=[{classification=0, sum=0.17895735000000182}, {classification=1, sum=0.22065615000000252}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,270531020002,2021,"{groups=[{classification=0, sum=0.10146708000000053}, {classification=1, sum=0.09764469000000046}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,270530240043,2021,"{groups=[{classification=0, sum=0.15220062000000137}, {classification=1, sum=0.02223935999999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,270530118003,2021,"{groups=[{classification=0, sum=0.0820076400000002}, {classification=1, sum=0.03370652999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,270530215054,2021,"{groups=[{classification=0, sum=0.20328165000000223}, {classification=1, sum=0.09625473000000044}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,270531055002,2021,"{groups=[{classification=0, sum=0.07749027000000012}, {classification=1, sum=0.022586849999999988}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,270530082004,2021,"{groups=[{classification=0, sum=0.056988359999999884}, {classification=1, sum=0.010077210000000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,270530259062,2021,"{groups=[{classification=0, sum=0.10702692000000062}, {classification=1, sum=0.07749027000000012}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,270530254033,2021,"{groups=[{classification=0, sum=0.0820076400000002}, {classification=1, sum=0.034054019999999956}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,270531087002,2021,"{groups=[{classification=0, sum=0.08617752000000027}, {classification=1, sum=0.03822389999999994}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,270531099001,2021,"{groups=[{classification=0, sum=0.08027019000000017}, {classification=1, sum=0.04517369999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,270530268076,2021,"{groups=[{classification=0, sum=0.35965215000000483}, {classification=1, sum=0.050038559999999906}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,270530022002,2021,"{groups=[{classification=0, sum=0.05803082999999988}, {classification=1, sum=0.029536649999999966}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,270531037003,2021,"{groups=[{classification=0, sum=0.037181429999999946}, {classification=1, sum=0.013552110000000008}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,270531113004,2021,"{groups=[{classification=0, sum=0.059768279999999875}, {classification=1, sum=0.05455592999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,270531099003,2021,"{groups=[{classification=0, sum=0.037528919999999945}, {classification=1, sum=0.02571425999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,270531260002,2021,"{groups=[{classification=0, sum=0.07679529000000011}, {classification=1, sum=0.014247090000000009}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,270531260004,2021,"{groups=[{classification=0, sum=0.08860995000000031}, {classification=1, sum=0.008339759999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,270530264032,2021,"{groups=[{classification=0, sum=0.10633194000000061}, {classification=1, sum=0.020501909999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,270530253021,2021,"{groups=[{classification=0, sum=0.2130113700000024}, {classification=1, sum=0.15845544000000147}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,270530261013,2021,"{groups=[{classification=0, sum=0.15289560000000138}, {classification=1, sum=0.2790344700000035}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,270530267021,2021,"{groups=[{classification=0, sum=0.2133588600000024}, {classification=1, sum=0.07818525000000014}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,270530233004,2021,"{groups=[{classification=0, sum=0.43193007000000605}, {classification=1, sum=0.07262541000000004}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,270530238012,2021,"{groups=[{classification=0, sum=0.16158285000000153}, {classification=1, sum=0.1414284300000012}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,270531016002,2021,"{groups=[{classification=0, sum=0.043436249999999926}, {classification=1, sum=0.030579119999999963}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,270530239032,2021,"{groups=[{classification=0, sum=0.08687250000000028}, {classification=1, sum=0.09625473000000044}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,270530254012,2021,"{groups=[{classification=0, sum=0.23976810000000284}, {classification=1, sum=0.131003730000001}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,270531098002,2021,"{groups=[{classification=0, sum=0.07297290000000005}, {classification=1, sum=0.05455592999999989}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,270530246001,2021,"{groups=[{classification=0, sum=0.13343616000000105}, {classification=1, sum=0.04482620999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,271630711021,2021,"{groups=[{classification=0, sum=1.7207704800000276}, {classification=1, sum=6.344819910000326}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,270530215041,2021,"{groups=[{classification=0, sum=0.23316579000000273}, {classification=1, sum=0.12613887000000093}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,271230405033,2021,"{groups=[{classification=0, sum=0.27243216000000336}, {classification=1, sum=0.22308858000000256}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,271230302023,2021,"{groups=[{classification=0, sum=0.30023136000000383}, {classification=1, sum=0.2373356700000028}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,271230346024,2021,"{groups=[{classification=0, sum=0.0639381599999999}, {classification=1, sum=0.04447871999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,271230409023,2021,"{groups=[{classification=0, sum=0.29015415000000366}, {classification=1, sum=0.15011568000000133}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,271230376041,2021,"{groups=[{classification=0, sum=0.189729540000002}, {classification=1, sum=0.4215053700000059}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,271230317024,2021,"{groups=[{classification=0, sum=0.0524709899999999}, {classification=1, sum=0.050386049999999905}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,271230318015,2021,"{groups=[{classification=0, sum=0.04969106999999991}, {classification=1, sum=0.03370652999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,271230404025,2021,"{groups=[{classification=0, sum=0.3582621900000048}, {classification=1, sum=0.17513496000000175}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,271230424013,2021,"{groups=[{classification=0, sum=0.36034713000000484}, {classification=1, sum=0.2439379800000029}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,271230424014,2021,"{groups=[{classification=0, sum=0.18277974000000188}, {classification=1, sum=0.18243225000000188}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,271230404023,2021,"{groups=[{classification=0, sum=0.11258676000000072}, {classification=1, sum=0.12231648000000088}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,271230407053,2021,"{groups=[{classification=0, sum=0.3346328700000044}, {classification=1, sum=0.2672198100000033}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,271230406051,2021,"{groups=[{classification=0, sum=0.5973353100000088}, {classification=1, sum=0.6925475700000104}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,271230401022,2021,"{groups=[{classification=0, sum=0.22795344000000264}, {classification=1, sum=0.25888005000000314}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,271230306013,2021,"{groups=[{classification=0, sum=0.04135130999999993}, {classification=1, sum=0.04204628999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,271230406014,2021,"{groups=[{classification=0, sum=0.6379916400000095}, {classification=1, sum=0.9382230000000146}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,271230306014,2021,"{groups=[{classification=0, sum=0.09173736000000036}, {classification=1, sum=0.08965242000000033}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,271230406062,2021,"{groups=[{classification=0, sum=0.18625464000000194}, {classification=1, sum=0.20884149000000232}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,271230406063,2021,"{groups=[{classification=0, sum=0.44965206000000635}, {classification=1, sum=0.16088787000000151}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,271230405032,2021,"{groups=[{classification=0, sum=0.2081465100000023}, {classification=1, sum=0.10077210000000052}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,271230334004,2021,"{groups=[{classification=0, sum=0.2258685000000026}, {classification=1, sum=0.0517760099999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,271230321003,2021,"{groups=[{classification=0, sum=0.06254819999999987}, {classification=1, sum=0.04621616999999992}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,271230416023,2021,"{groups=[{classification=0, sum=0.19285695000000205}, {classification=1, sum=0.1654052400000016}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,271230366004,2021,"{groups=[{classification=0, sum=0.09034740000000034}, {classification=1, sum=0.06081074999999987}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,271230424025,2021,"{groups=[{classification=0, sum=0.1487257200000013}, {classification=1, sum=0.2974514400000038}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e2,271230401023,2021,"{groups=[{classification=0, sum=0.13274118000000104}, {classification=1, sum=0.31274100000000404}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,271230339002,2021,"{groups=[{classification=0, sum=0.07714278000000012}, {classification=1, sum=0.03613895999999995}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,271230317025,2021,"{groups=[{classification=0, sum=0.04934357999999991}, {classification=1, sum=0.0642856499999999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,271230408042,2021,"{groups=[{classification=0, sum=0.49135086000000705}, {classification=1, sum=0.2870267400000036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e6,271230406015,2021,"{groups=[{classification=0, sum=0.7293815100000111}, {classification=1, sum=1.0087634700000156}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,271230408013,2021,"{groups=[{classification=0, sum=0.5994202500000089}, {classification=1, sum=0.47988369000000686}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,271230401012,2021,"{groups=[{classification=0, sum=0.8325860400000128}, {classification=1, sum=0.7033197600000106}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,271230407082,2021,"{groups=[{classification=0, sum=0.2863317600000036}, {classification=1, sum=0.4517370000000064}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ea,271230407093,2021,"{groups=[{classification=0, sum=0.17305002000000172}, {classification=1, sum=0.19285695000000205}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000eb,271230406052,2021,"{groups=[{classification=0, sum=0.40830075000000565}, {classification=1, sum=0.6755205600000102}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,271230304004,2021,"{groups=[{classification=0, sum=0.08444007000000024}, {classification=1, sum=0.08027019000000017}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,271230326004,2021,"{groups=[{classification=0, sum=0.12440142000000091}, {classification=1, sum=0.02501927999999998}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ee,271230307026,2021,"{groups=[{classification=0, sum=0.08131266000000019}, {classification=1, sum=0.03370652999999996}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,271230326003,2021,"{groups=[{classification=0, sum=0.04308875999999993}, {classification=1, sum=0.021196889999999993}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,271230423013,2021,"{groups=[{classification=0, sum=0.25297272000000304}, {classification=1, sum=0.249497820000003}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
