bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G27011509505003,271159505003,G2701150950500,27115950500,1,1,1,1,1
G27011509506001,271159506001,G2701150950600,27115950600,1,1,1,1,0.999956705488
G27011509506001,271159506001,G2701150950700,27115950700,0,0,0,0,4.3294512e-5
G27011509506002,271159506002,G2701150950600,27115950600,1,1,1,1,1
G27011509506003,271159506003,G2701150950600,27115950600,1,1,1,1,1
G27011509506003,271159506003,G2701150950400,27115950400,0,0,0,0,0
G27011509507001,271159507001,G2701150950700,27115950700,1,1,1,1,1
G27011509507002,271159507002,G2701150950700,27115950700,1,1,1,1,0.999683482456
G27011509507002,271159507002,G2701150950600,27115950600,0,0,0,0,3.16517544e-4
G27011509507003,271159507003,G2701150950700,27115950700,1,1,1,1,1
G27011509508001,271159508001,G2701150950800,27115950800,1,1,1,1,1
G27011509508002,271159508002,G2701150950800,27115950800,1,1,1,1,1
G27011509508003,271159508003,G2701150950700,27115950700,0,0,0,0,0.007994718815
G27011509508003,271159508003,G2701150950800,27115950800,1,1,1,1,0.992005281185
G27011704601001,271174601001,G2701170460100,27117460100,1,1,1,1,0.999999377813
G27011704601001,271174601001,G2701170460400,27117460400,0,0,0,0,6.22187e-7
G27011704601002,271174601002,G2701170460100,27117460100,1,1,1,1,1
G27011704602001,271174602001,G2701170460200,27117460200,0.999997800642,0.999997193923,0.99999781126,0.999997991982,0.999943537112
G27011704602001,271174602001,G2701170460400,27117460400,2.199358e-6,2.806077e-6,2.18874e-6,2.008018e-6,5.6462888e-5
G27011704602002,271174602002,G2701170460200,27117460200,1,1,1,1,1
G27011704603001,271174603001,G2701170460300,27117460300,1,1,1,1,1
G27011704603002,271174603002,G2701170460300,27117460300,1,1,1,1,1
G27011704603003,271174603003,G2701170460300,27117460300,1,1,1,1,1
G27011704604001,271174604001,G2701170460400,27117460400,1,1,1,1,1
G27011704604002,271174604002,G2701170460400,27117460400,0.999999305936,0.999999062346,0.999998464315,0.999998620057,0.999987665163
G27011704605001,271174605001,G2701170460500,27117460500,1,1,1,1,1
G27011704605002,271174605002,G2701170460500,27117460500,1,1,1,1,1
G27011900201001,271190201001,G2701190020100,27119020100,1,1,1,1,0.99842875321
G27011900201001,271190201001,G2701190020200,27119020200,0,0,0,0,0.00157124679
G27011900201002,271190201002,G2701190020100,27119020100,1,1,1,1,1
G27011900201003,271190201003,G2701190020100,27119020100,1,1,1,1,1
G27011900202001,271190202001,G2701190020200,27119020200,1,1,1,1,1
G27011900202002,271190202002,G2701190020200,27119020200,1,1,1,1,1
G27011900203001,271190203001,G2701190020300,27119020300,1,1,1,1,1
G27011900203002,271190203002,G2701190020300,27119020300,1,1,1,1,1
G27011900204001,271190204001,G2701190020400,27119020400,1,1,1,1,1
G27011900204002,271190204002,G2701190020400,27119020400,1,1,1,1,1
G27011900204003,271190204003,G2701190020400,27119020400,1,1,1,1,1
G27011900205001,271190205001,G2701190020500,27119020500,1,1,1,1,1
G27011900205002,271190205002,G2701190020500,27119020500,1,1,1,1,0.999990445105
G27011900205002,271190205002,G2701190020400,27119020400,0,0,0,0,9.554895e-6
G27011900205003,271190205003,G2701190020500,27119020500,1,1,1,1,1
G27011900206001,271190206001,G2701190020600,27119020600,1,1,1,1,1
G27011900206002,271190206002,G2701190020600,27119020600,1,1,1,1,1
G27011900206003,271190206003,G2701190020600,27119020600,1,1,1,1,1
G27011900206004,271190206004,G2701190020600,27119020600,1,1,1,1,1
G27011900206005,271190206005,G2701190020600,27119020600,1,1,1,1,1
G27011900207001,271190207001,G2701190020700,27119020700,1,1,1,1,1
G27011900207002,271190207002,G2701190020700,27119020700,0.987421383648,0.988580750408,1,0.997361477573,0.961278621603
G27011900207002,271190207002,G2701190020500,27119020500,0.012578616352,0.011419249592,0,0.002638522427,0.038721378397
G27011900207003,271190207003,G2701190020700,27119020700,0.999896919359,0.999874950422,0.99994960502,0.999952636297,0.998954724368
G27011900207003,271190207003,G2701190020500,27119020500,1.03080641e-4,1.25049578e-4,5.039498e-5,4.7363703e-5,0.001045275632
G27011900208001,271190208001,G2701190020800,27119020800,1,1,1,1,1
G27011900208002,271190208002,G2701190020800,27119020800,1,1,1,1,1
G27011900209001,271190209001,G2701190020900,27119020900,1,1,1,1,1
G27011900209002,271190209002,G2701190020900,27119020900,1,1,1,1,1
G27011900209003,271190209003,G2701190020900,27119020900,1,1,1,1,1
G27011900209004,271190209004,G2701190020900,27119020900,1,1,1,1,1
G27011900209005,271190209005,G2701190020900,27119020900,1,1,1,1,1
G27011900210001,271190210001,G2701190021000,27119021000,1,1,1,1,1
G27011900210002,271190210002,G2701190021000,27119021000,1,1,1,1,1
G27011900210003,271190210003,G2701190021000,27119021000,1,1,1,1,1
G27011900210004,271190210004,G2701190021000,27119021000,1,1,1,1,1
G27012109701001,271219701001,G2701210970100,27121970100,1,1,1,1,1
G27012109701002,271219701002,G2701210970100,27121970100,1,1,1,1,0.999969357611
G27012109701002,271219701002,G2700410450800,27041450800,0,0,0,0,3.0642389e-5
G27012109701003,271219701003,G2701210970100,27121970100,1,1,1,1,1
G27012109702001,271219702001,G2701210970200,27121970200,1,1,1,1,1
G27012109702002,271219702002,G2701210970200,27121970200,1,1,1,1,1
G27012109702003,271219702003,G2701210970200,27121970200,0.995323460639,0.997991967871,0.998003992016,0.99836867863,0.999722645045
G27012109702003,271219702003,G2701210970400,27121970400,0.004676539361,0.002008032129,0.001996007984,0.00163132137,2.77354955e-4
G27012109703001,271219703001,G2701210970300,27121970300,1,1,1,1,1
G27012109703002,271219703002,G2701210970300,27121970300,1,1,1,1,1
G27012109703003,271219703003,G2701210970300,27121970300,1,1,1,1,1
G27012109704001,271219704001,G2701210970200,27121970200,0,0,0,0,2.64912605e-4
G27012109704001,271219704001,G2701210970400,27121970400,1,1,1,1,0.999735087395
G27012109704002,271219704002,G2701210970400,27121970400,1,1,1,1,1
G27012109704003,271219704003,G2701210970400,27121970400,1,1,1,1,1
G27012300301001,271230301001,G2701230030100,27123030100,0.9957892152,0.995300917753,0.996183037265,0.995936345561,0.998861936198
G27012300301001,271230301001,G2701230042002,27123042002,0.0042107848,0.004699082247,0.003816962735,0.004063654439,0.001138063802
G27012300301002,271230301002,G2701230030100,27123030100,1,1,1,1,1
G27012300301003,271230301003,G2701230030100,27123030100,1,1,1,1,1
G27012300301004,271230301004,G2701230030100,27123030100,1,1,1,1,1
G27012300301005,271230301005,G2701230030100,27123030100,1,1,1,1,1
G27012300302011,271230302011,G2701230030201,27123030201,1,1,1,1,1
G27012300302012,271230302012,G2701230030201,27123030201,1,1,1,1,1
G27012300302013,271230302013,G2701230030201,27123030201,1,1,1,1,1
G27012300302014,271230302014,G2701230030201,27123030201,1,1,1,1,1
G27012300302021,271230302021,G2701230030202,27123030202,1,1,1,1,1
G27012300302022,271230302022,G2701230030202,27123030202,1,1,1,1,1
G27012300302023,271230302023,G2701230030202,27123030202,1,1,1,1,1
G27012300303001,271230303001,G2701230030300,27123030300,1,1,1,1,1
G27012300303002,271230303002,G2701230030300,27123030300,1,1,1,1,1
G27012300303003,271230303003,G2701230030300,27123030300,1,1,1,1,1
G27012300303004,271230303004,G2701230030300,27123030300,1,1,1,1,1
G27012300304001,271230304001,G2701230030400,27123030400,1,1,1,1,1
G27012300304002,271230304002,G2701230030400,27123030400,1,1,1,1,1
G27012300304003,271230304003,G2701230030400,27123030400,1,1,1,1,1
G27012300304004,271230304004,G2701230030400,27123030400,1,1,1,1,1
G27012300305001,271230305001,G2701230030500,27123030500,1,1,1,1,1
G27012300305002,271230305002,G2701230030500,27123030500,1,1,1,1,1
G27012300305003,271230305003,G2701230030500,27123030500,1,1,1,1,1
G27012300305004,271230305004,G2701230030500,27123030500,1,1,1,1,1
G27012300305005,271230305005,G2701230030500,27123030500,1,1,1,1,1
G27012300306011,271230306011,G2701230030601,27123030601,1,1,1,1,1
G27012300306012,271230306012,G2701230030601,27123030601,1,1,1,1,1
G27012300306013,271230306013,G2701230030601,27123030601,1,1,1,1,1
G27012300306014,271230306014,G2701230030601,27123030601,1,1,1,1,1
G27012300306021,271230306021,G2701230030602,27123030602,1,1,1,1,1
G27012300306022,271230306022,G2701230030602,27123030602,1,1,1,1,1
G27012300306023,271230306023,G2701230030602,27123030602,1,1,1,1,1
G27012300306024,271230306024,G2701230030602,27123030602,1,1,1,1,1
G27012300306025,271230306025,G2701230030602,27123030602,1,1,1,1,1
G27012300307021,271230307021,G2701230030702,27123030702,1,1,1,1,1
G27012300307022,271230307022,G2701230030702,27123030702,1,1,1,1,1
G27012300307023,271230307023,G2701230030702,27123030702,1,1,1,1,1
G27012300307024,271230307024,G2701230030702,27123030702,1,1,1,1,1
G27012300307025,271230307025,G2701230030702,27123030702,1,1,1,1,1
G27012300307026,271230307026,G2701230030702,27123030702,1,1,1,1,1
G27012300307031,271230307031,G2701230030703,27123030703,1,1,1,1,1
G27012300307032,271230307032,G2701230030703,27123030703,1,1,1,1,1
G27012300307033,271230307033,G2701230030703,27123030703,0.944798262003,0.943848178704,0.915013798092,0.91680298129,0.945084137063
G27012300307033,271230307033,G2701230030602,27123030602,0.055201737997,0.056151821296,0.084986201908,0.08319701871,0.054915862937
G27012300307041,271230307041,G2701230030704,27123030704,0.997945817482,0.997547542062,0.997992553019,0.997821006758,0.880606920585
G27012300307041,271230307041,G2701230030602,27123030602,0.002054182518,0.002452457938,0.002007446981,0.002178993242,0.052109097639
G27012300307041,271230307041,G2701230031100,27123031100,0,0,0,0,0.067283981776
G27012300307042,271230307042,G2701230030704,27123030704,1,1,1,1,1
G27012300307043,271230307043,G2701230030704,27123030704,1,1,1,1,1
G27012300308001,271230308001,G2701230030800,27123030800,1,1,1,1,1
G27012300308002,271230308002,G2701230030800,27123030800,1,1,1,1,1
G27012300308003,271230308003,G2701230030800,27123030800,1,1,1,1,1
G27012300308004,271230308004,G2701230030800,27123030800,1,1,1,1,1
G27012300309001,271230309001,G2701230030900,27123030900,1,1,1,1,1
G27012300309002,271230309002,G2701230030900,27123030900,1,1,1,1,1
G27012300309003,271230309003,G2701230030900,27123030900,1,1,1,1,1
G27012300310001,271230310001,G2701230031000,27123031000,1,1,1,1,1
G27012300310002,271230310002,G2701230031000,27123031000,1,1,1,1,1
G27012300310003,271230310003,G2701230031000,27123031000,1,1,1,1,1
G27012300310004,271230310004,G2701230031000,27123031000,1,1,1,1,1
G27012300311001,271230311001,G2701230031100,27123031100,1,1,1,1,1
G27012300311002,271230311002,G2701230031100,27123031100,1,1,1,1,1
G27012300311003,271230311003,G2701230031100,27123031100,1,1,1,1,0.988374181105
G27012300311003,271230311003,G2701230031701,27123031701,0,0,0,0,0.011625818895
G27012300312001,271230312001,G2701230031200,27123031200,1,1,1,1,1
G27012300312002,271230312002,G2701230031200,27123031200,1,1,1,1,1
G27012300312003,271230312003,G2701230031200,27123031200,1,1,1,1,1
G27012300313001,271230313001,G2701230031300,27123031300,1,1,1,1,1
G27012300313002,271230313002,G2701230031300,27123031300,1,1,1,1,1
G27012300314001,271230314001,G2701230031400,27123031400,1,1,1,1,0.969238341331
G27012300314001,271230314001,G2701230030500,27123030500,0,0,0,0,0.030761658669
G27012300314002,271230314002,G2701230031400,27123031400,1,1,1,1,1
G27012300315001,271230315001,G2701230031500,27123031500,1,1,1,1,1
G27012300315002,271230315002,G2701230031500,27123031500,1,1,1,1,0.890615375289
G27012300315002,271230315002,G2701230033100,27123033100,0,0,0,0,0.109357247756
G27012300315002,271230315002,G2701230033000,27123033000,0,0,0,0,2.7376955e-5
G27012300316001,271230316001,G2701230031600,27123031600,1,1,1,1,0.971426501846
G27012300316001,271230316001,G2701230031701,27123031701,0,0,0,0,0.028573498154
G27012300316002,271230316002,G2701230031600,27123031600,1,1,1,1,0.963429538651
G27012300316002,271230316002,G2701230031701,27123031701,0,0,0,0,0.014040491917
G27012300316002,271230316002,G2701230033100,27123033100,0,0,0,0,0.022529969433
G27012300316003,271230316003,G2701230031600,27123031600,1,1,1,1,1
G27012300317011,271230317011,G2701230031701,27123031701,1,1,1,1,1
G27012300317012,271230317012,G2701230031701,27123031701,1,1,1,1,1
G27012300317021,271230317021,G2701230031702,27123031702,1,1,1,1,1
G27012300317022,271230317022,G2701230031702,27123031702,1,1,1,1,1
G27012300317023,271230317023,G2701230031702,27123031702,1,1,1,1,0.925748262448
G27012300317023,271230317023,G2701230031100,27123031100,0,0,0,0,0.074251737552
G27012300317024,271230317024,G2701230031702,27123031702,1,1,1,1,1
G27012300317025,271230317025,G2701230031702,27123031702,1,1,1,1,1
G27012300318011,271230318011,G2701230031801,27123031801,1,1,1,1,1
G27012300318012,271230318012,G2701230031801,27123031801,1,1,1,1,1
G27012300318013,271230318013,G2701230031801,27123031801,1,1,1,1,1
G27012300318014,271230318014,G2701230031801,27123031801,1,1,1,1,1
G27012300318015,271230318015,G2701230031801,27123031801,1,1,1,1,1
G27012300318021,271230318021,G2701230031802,27123031802,1,1,1,1,1
G27012300318022,271230318022,G2701230031802,27123031802,1,1,1,1,1
G27012300318023,271230318023,G2701230031802,27123031802,1,1,1,1,1
G27012300319001,271230319001,G2701230031900,27123031900,1,1,1,1,1
G27012300319002,271230319002,G2701230031900,27123031900,1,1,1,1,1
G27012300320001,271230320001,G2701230032000,27123032000,1,1,1,1,1
G27012300320002,271230320002,G2701230032000,27123032000,1,1,1,1,1
G27012300321001,271230321001,G2701230032100,27123032100,1,1,1,1,1
G27012300321002,271230321002,G2701230032100,27123032100,1,1,1,1,1
G27012300321003,271230321003,G2701230032100,27123032100,1,1,1,1,1
G27012300322001,271230322001,G2701230032200,27123032200,1,1,1,1,1
G27012300322002,271230322002,G2701230032200,27123032200,1,1,1,1,1
G27012300322003,271230322003,G2701230032200,27123032200,1,1,1,1,1
G27012300323001,271230323001,G2701230032300,27123032300,1,1,1,1,1
G27012300323002,271230323002,G2701230032300,27123032300,1,1,1,1,1
G27012300323003,271230323003,G2701230032300,27123032300,1,1,1,1,1
G27012300324001,271230324001,G2701230032400,27123032400,1,1,1,1,1
G27012300324002,271230324002,G2701230032400,27123032400,1,1,1,1,1
G27012300324003,271230324003,G2701230032400,27123032400,1,1,1,1,1
G27012300325001,271230325001,G2701230032500,27123032500,1,1,1,1,1
G27012300325002,271230325002,G2701230032500,27123032500,1,1,1,1,1
G27012300325003,271230325003,G2701230032500,27123032500,1,1,1,1,1
G27012300325004,271230325004,G2701230032500,27123032500,1,1,1,1,1
G27012300326001,271230326001,G2701230032600,27123032600,1,1,1,1,1
G27012300326002,271230326002,G2701230032600,27123032600,1,1,1,1,1
G27012300326003,271230326003,G2701230032600,27123032600,1,1,1,1,1
G27012300326004,271230326004,G2701230032600,27123032600,1,1,1,1,1
G27012300327001,271230327001,G2701230032700,27123032700,1,1,1,1,1
G27012300327002,271230327002,G2701230032700,27123032700,1,1,1,1,1
G27012300327003,271230327003,G2701230032700,27123032700,1,1,1,1,1
G27012300330001,271230330001,G2701230033000,27123033000,1,1,1,1,0.908713990345
G27012300330001,271230330001,G2701230034400,27123034400,0,0,0,0,0.088924441982
G27012300330001,271230330001,G2701230033100,27123033100,0,0,0,0,0.002361567673
G27012300330002,271230330002,G2701230033000,27123033000,1,1,1,1,0.945448753378
G27012300330002,271230330002,G2701230031500,27123031500,0,0,0,0,0.054551246622
G27012300331001,271230331001,G2701230033100,27123033100,1,1,1,1,1
G27012300331002,271230331002,G2701230033100,27123033100,1,1,1,1,1
G27012300332001,271230332001,G2701230033200,27123033200,1,1,1,1,1
G27012300332002,271230332002,G2701230033200,27123033200,1,1,1,1,1
G27012300332003,271230332003,G2701230033200,27123033200,1,1,1,1,1
G27012300333001,271230333001,G2701230033300,27123033300,1,1,1,1,1
G27012300333002,271230333002,G2701230033300,27123033300,1,1,1,1,1
G27012300333003,271230333003,G2701230033300,27123033300,1,1,1,1,0.999831202612
G27012300333003,271230333003,G2701230043000,27123043000,0,0,0,0,1.68797388e-4
G27012300334001,271230334001,G2701230033400,27123033400,1,1,1,1,1
G27012300334002,271230334002,G2701230033400,27123033400,1,1,1,1,1
G27012300334003,271230334003,G2701230033400,27123033400,1,1,1,1,1
G27012300334004,271230334004,G2701230033400,27123033400,1,1,1,1,1
G27012300335001,271230335001,G2701230033500,27123033500,1,1,1,1,1
G27012300335002,271230335002,G2701230033500,27123033500,1,1,1,1,1
G27012300335003,271230335003,G2701230033500,27123033500,1,1,1,1,1
G27012300336001,271230336001,G2701230033600,27123033600,1,1,1,1,1
G27012300337001,271230337001,G2701230033700,27123033700,1,1,1,1,1
G27012300337002,271230337002,G2701230033700,27123033700,1,1,1,1,1
G27012300338001,271230338001,G2701230033800,27123033800,1,1,1,1,1
G27012300338002,271230338002,G2701230033800,27123033800,1,1,1,1,1
G27012300339001,271230339001,G2701230033900,27123033900,1,1,1,1,1
G27012300339002,271230339002,G2701230033900,27123033900,1,1,1,1,1
G27012300340001,271230340001,G2701230033700,27123033700,0,0,0,0,0.045265925544
G27012300340001,271230340001,G2701230034000,27123034000,1,1,1,1,0.954734074456
G27012300340002,271230340002,G2701230034000,27123034000,1,1,1,1,1
G27012300342011,271230342011,G2701230034201,27123034201,1,1,1,1,1
G27012300342012,271230342012,G2701230034201,27123034201,1,1,1,1,1
G27012300342013,271230342013,G2701230034201,27123034201,1,1,1,1,1
G27012300342014,271230342014,G2701230034201,27123034201,1,1,1,1,1
G27012300342015,271230342015,G2701230034201,27123034201,1,1,1,1,1
G27012300342016,271230342016,G2701230034201,27123034201,1,1,1,1,1
G27012300342031,271230342031,G2701230034202,27123034202,1,1,1,1,1
G27012300342032,271230342032,G2701230034202,27123034202,1,1,1,1,1
G27012300342033,271230342033,G2701230034202,27123034202,1,1,1,1,1
